,Instrument,Date,Price Close,Country of Exchange,Earnings Quality Region,GICS Sub-Industry Name,Company Market Capitalization,Net Income after Minority Interest,Property Plant & Equipment - Net - Total,Revenue from Business Activities - Total,Cash & Short Term Investments,Loans & Receivables - Total,Intangible Assets,Total Assets,Dividends Paid - Cash - Total - Cash Flow,Common Stock Buyback - Net,Shareholders Equity - Common,Capital Expenditures - Total,Debt - Long-Term - Total,Short-Term Debt & Notes Payable
10,WMT.OQ,2010-07-01,16.11331722,,,,179324230149.36,14370000000.0,102307000000.0,408085000000.0,7907000000.0,4144000000.0,,170407000000.0,4217000000.0,7276000000.0,70468000000.0,12184000000.0,36401000000.0,523000000.0
11,WMT.OQ,2011-07-01,17.83664883,,,,185816526543.465,16389000000.0,107878000000.0,421849000000.0,6891000000.0,5089000000.0,,180782000000.0,4437000000.0,14776000000.0,68542000000.0,12699000000.0,43842000000.0,1031000000.0
12,WMT.OQ,2012-06-29,23.23997676,,,,235900237944.238,15699000000.0,112324000000.0,446509000000.0,6003000000.0,5937000000.0,,193406000000.0,5048000000.0,6298000000.0,71315000000.0,13510000000.0,47079000000.0,4047000000.0
13,WMT.OQ,2013-07-01,24.86330847,,,,244407139944.185,16999000000.0,116681000000.0,468651000000.0,7066000000.0,6768000000.0,,203105000000.0,5361000000.0,7600000000.0,76343000000.0,12898000000.0,41417000000.0,6805000000.0
14,WMT.OQ,2014-07-01,25.09330824,,,,242672715241.164,16022000000.0,117907000000.0,476294000000.0,6627000000.0,6677000000.0,,204751000000.0,6139000000.0,6683000000.0,76255000000.0,13115000000.0,44559000000.0,7670000000.0
15,WMT.OQ,2015-07-01,23.95997604,,,,231492805154.377,16363000000.0,116655000000.0,485651000000.0,9135000000.0,6778000000.0,,203490000000.0,6185000000.0,1015000000.0,81394000000.0,12174000000.0,43495000000.0,1592000000.0
16,WMT.OQ,2016-07-01,24.26997573,,,,226922823357.446,14694000000.0,116516000000.0,482130000000.0,8343000000.0,5624000000.0,,199581000000.0,6294000000.0,4112000000.0,80546000000.0,11477000000.0,44030000000.0,2708000000.0
17,WMT.OQ,2017-06-30,25.22664144,,,,229427942359.29,13643000000.0,114178000000.0,485873000000.0,6602000000.0,5835000000.0,,198825000000.0,6216000000.0,8298000000.0,77798000000.0,10619000000.0,38809000000.0,1099000000.0
18,WMT.OQ,2018-06-29,28.54997145,,,,252739565536.988,9862000000.0,114818000000.0,500343000000.0,6456000000.0,5614000000.0,,204522000000.0,6124000000.0,8296000000.0,77869000000.0,10051000000.0,32784000000.0,5257000000.0
19,WMT.OQ,2019-07-01,36.87329646,,,,315789043066.061,6670000000.0,111395000000.0,514405000000.0,7722000000.0,6283000000.0,,219295000000.0,6102000000.0,7410000000.0,72496000000.0,10344000000.0,46340000000.0,5225000000.0
20,WMT.OQ,2020-07-01,39.89662677,,,,338956171428.039,14881000000.0,127049000000.0,523964000000.0,9465000000.0,6284000000.0,,236495000000.0,6048000000.0,5717000000.0,74669000000.0,10705000000.0,48021000000.0,575000000.0
21,WMT.OQ,2021-07-01,46.43995356,,,,390394583853.502,13510000000.0,109848000000.0,559151000000.0,17741000000.0,6516000000.0,,252496000000.0,6116000000.0,2625000000.0,80925000000.0,10264000000.0,45041000000.0,224000000.0
22,WMT.OQ,2022-07-01,40.87662579,,,,336146896211.194,13673000000.0,112624000000.0,572754000000.0,14760000000.0,8280000000.0,,244860000000.0,6152000000.0,9787000000.0,83253000000.0,13106000000.0,39107000000.0,410000000.0
23,WMT.OQ,2023-06-30,52.39328094,,,,423259400129.047,11680000000.0,119234000000.0,611289000000.0,8625000000.0,7933000000.0,,243197000000.0,6114000000.0,9920000000.0,76693000000.0,16857000000.0,39492000000.0,372000000.0
24,WMT.OQ,2024-07-01,67.48,,,,542778303908.4,15511000000.0,130338000000.0,648125000000.0,9867000000.0,8796000000.0,,252399000000.0,6140000000.0,2779000000.0,83861000000.0,20606000000.0,41841000000.0,878000000.0
25,WMT.OQ,2025-07-01,98.24,,,,783996280431.36,19436000000.0,139704000000.0,680985000000.0,9037000000.0,9975000000.0,,260823000000.0,6688000000.0,4494000000.0,91013000000.0,23783000000.0,39324000000.0,3068000000.0
26,WMT.OQ,2026-07-01,108.82,,,,865998173647.1,21893000000.0,156956000000.0,713163000000.0,10727000000.0,11172000000.0,,284668000000.0,7507000000.0,8088000000.0,99617000000.0,26642000000.0,40529000000.0,6596000000.0
27,COST.OQ,2000-06-30,27.319261526,United States of America,North America,Consumer Staples Merchandise Retail,12065452626.752,515321000.0,3906888000.0,27456031000.0,697274000.0,168648000.0,,7505001000.0,,,3532110000.0,787935000.0,907057000.0,
28,COST.OQ,2001-06-29,34.008341318,,,,15335218551.0585,,,,,,,,,,,,,
29,COST.OQ,2002-07-01,31.268136601,,,,14220295380.6182,602089000.0,5826585000.0,34797037000.0,607584000.0,324768000.0,,10089786000.0,,0.0,4882940000.0,1447549000.0,842716000.0,194552000.0
30,COST.OQ,2003-07-01,30.225037525,,,,13815764788.9065,699983000.0,6523619000.0,38762499000.0,805518000.0,474861000.0,,11620263000.0,,0.0,5694237000.0,1038605000.0,1210219000.0,103774000.0
31,COST.OQ,2004-07-01,33.718591575,,,,15603552117.3757,721000000.0,6960008000.0,42545552000.0,1545439000.0,556090000.0,,13191688000.0,,,6554980000.0,810665000.0,1295338000.0,47421000.0
32,COST.OQ,2005-07-01,37.195588496,,,,17824076322.8521,882393000.0,7219829000.0,48109907000.0,3129882000.0,335175000.0,,15092548000.0,92137000.0,0.0,7624810000.0,705620000.0,997744000.0,21595000.0
33,COST.OQ,2006-06-30,47.295436697,,,,22132990298.408,1063092000.0,7790192000.0,52952226000.0,3459857000.0,529150000.0,,16665205000.0,204567000.0,413252000.0,8881109000.0,992281000.0,714041000.0,54356000.0
34,COST.OQ,2007-06-29,48.446157107,,,,21216584569.0144,1103215000.0,8564295000.0,60151227000.0,2833120000.0,565373000.0,,17495070000.0,230211000.0,1442811000.0,9143439000.0,1216501000.0,228145000.0,41385000.0
35,COST.OQ,2008-07-01,60.060982537,,,,26113132485.2049,1082772000.0,9519780000.0,64400155000.0,3355520000.0,808042000.0,,19606586000.0,246000000.0,1978000000.0,8623341000.0,1386000000.0,2115794000.0,53832000.0
36,COST.OQ,2009-07-01,37.907545009,,,,16485320616.2695,1283000000.0,10354996000.0,72483000000.0,3275013000.0,806842000.0,,20682348000.0,265000000.0,895000000.0,9192061000.0,1599000000.0,2218585000.0,134409000.0
37,COST.OQ,2010-07-01,45.449316903,,,,19958364635.5382,1086000000.0,10900000000.0,71422000000.0,3727000000.0,890000000.0,,21979000000.0,296000000.0,69000000.0,10024000000.0,1250000000.0,2283000000.0,16000000.0
38,COST.OQ,2011-07-01,67.486854534,,,,29554026668.2981,1303000000.0,11314000000.0,77946000000.0,4749000000.0,884000000.0,,23815000000.0,338000000.0,551000000.0,10829000000.0,1055000000.0,2141000000.0,26000000.0
39,COST.OQ,2012-06-29,78.646358939,,,,34002526291.0972,1462000000.0,13055000000.0,88915000000.0,5613000000.0,965000000.0,,26761000000.0,389000000.0,624000000.0,12002000000.0,1290000000.0,1253000000.0,
40,COST.OQ,2013-07-01,97.88814235,,,,42746208209.0651,1709000000.0,12961000000.0,99137000000.0,4854000000.0,1026000000.0,,27140000000.0,446000000.0,632000000.0,12361000000.0,1480000000.0,1381000000.0,
41,COST.OQ,2014-07-01,102.329142016,,,,44850422513.9728,2039000000.0,13881000000.0,105156000000.0,6124000000.0,1201000000.0,,30283000000.0,3560000000.0,36000000.0,10833000000.0,2083000000.0,5190000000.0,
42,COST.OQ,2015-07-01,124.996830389,,,,54934563824.1305,2058000000.0,14830000000.0,112640000000.0,7315000000.0,1148000000.0,,33024000000.0,584000000.0,334000000.0,12303000000.0,1993000000.0,5093000000.0,
43,COST.OQ,2016-07-01,142.964724097,,,,62627922308.1996,2377000000.0,15401000000.0,116199000000.0,6419000000.0,1224000000.0,,33017000000.0,2865000000.0,481000000.0,10617000000.0,2393000000.0,5138000000.0,
44,COST.OQ,2017-06-30,152.382511212,,,,66833954457.0767,2350000000.0,17043000000.0,118719000000.0,4729000000.0,1252000000.0,,33163000000.0,746000000.0,486000000.0,12079000000.0,2649000000.0,4425000000.0,
45,COST.OQ,2018-06-29,199.117721459,,,,87321392805.1012,2679000000.0,18161000000.0,129025000000.0,5779000000.0,1432000000.0,,36347000000.0,3904000000.0,469000000.0,10778000000.0,2502000000.0,6573000000.0,
46,COST.OQ,2019-07-01,251.112429374,,,,110436530744.393,3134000000.0,19681000000.0,141576000000.0,7259000000.0,1669000000.0,,40830000000.0,689000000.0,328000000.0,12799000000.0,2969000000.0,6877000000.0,
47,COST.OQ,2020-07-01,290.368100367,,,,128204401068.019,3659000000.0,20890000000.0,152703000000.0,9444000000.0,1535000000.0,,45400000000.0,1038000000.0,247000000.0,15243000000.0,2998000000.0,5519000000.0,
48,COST.OQ,2021-07-01,385.75762545,,,,170531522630.069,4002000000.0,25187000000.0,166761000000.0,13305000000.0,1550000000.0,,55556000000.0,1479000000.0,196000000.0,18284000000.0,2810000000.0,8171000000.0,
49,COST.OQ,2022-07-01,474.9591264,,,,210389295107.423,5007000000.0,27382000000.0,195929000000.0,12175000000.0,1803000000.0,,59268000000.0,5748000000.0,496000000.0,17564000000.0,3588000000.0,7672000000.0,41000000.0
50,COST.OQ,2023-06-30,526.4091207,,,,233277402355.695,5844000000.0,29040000000.0,226954000000.0,11049000000.0,2241000000.0,,64166000000.0,1498000000.0,439000000.0,20642000000.0,3891000000.0,7867000000.0,88000000.0
51,COST.OQ,2024-07-01,845.67,,,,374915129746.08,6292000000.0,30722000000.0,242290000000.0,15234000000.0,2285000000.0,,68994000000.0,1251000000.0,676000000.0,25058000000.0,4323000000.0,6680000000.0,
52,COST.OQ,2025-07-01,985.96,,,,437250667712.56,7367000000.0,33082000000.0,254453000000.0,11144000000.0,2721000000.0,,69831000000.0,9041000000.0,700000000.0,23622000000.0,4710000000.0,7145000000.0,
53,COST.OQ,2026-07-01,924.67,,,,410071545694.68,8099000000.0,36122000000.0,275235000000.0,15284000000.0,3203000000.0,,77099000000.0,2183000000.0,903000000.0,29164000000.0,5498000000.0,7114000000.0,
54,KO.N,2000-06-30,28.71875,United States of America,North America,Soft Drinks & Non-alcoholic Beverages,142163127823.688,2431000000.0,4267000000.0,19284000000.0,1812000000.0,1798000000.0,,21623000000.0,1580000000.0,-153000000.0,9513000000.0,1069000000.0,854000000.0,5112000000.0
55,KO.N,2001-06-29,22.5,,,,111931665750.0,2177000000.0,4168000000.0,17354000000.0,1892000000.0,1757000000.0,,20834000000.0,1685000000.0,-198000000.0,9316000000.0,733000000.0,835000000.0,4795000000.0
56,KO.N,2002-07-01,28.175,,,,139957624817.5,3979000000.0,4453000000.0,17545000000.0,1934000000.0,1882000000.0,,22417000000.0,1791000000.0,113000000.0,11366000000.0,769000000.0,1219000000.0,3743000000.0
57,KO.N,2003-07-01,23.245,,,,114517109654.75,3976000000.0,5911000000.0,19564000000.0,2345000000.0,2097000000.0,60000000,24406000000.0,1987000000.0,584000000.0,11800000000.0,851000000.0,2701000000.0,2475000000.0
58,KO.N,2004-07-01,25.18,,,,122660786382.4,4347000000.0,6097000000.0,20857000000.0,3482000000.0,2091000000.0,,27342000000.0,2166000000.0,1342000000.0,14090000000.0,812000000.0,2517000000.0,2583000000.0
59,KO.N,2005-07-01,21.105,,,,101632139484.75,4847000000.0,6091000000.0,21742000000.0,6768000000.0,2244000000.0,15000000,31441000000.0,2429000000.0,1546000000.0,15935000000.0,755000000.0,1157000000.0,4531000000.0
60,KO.N,2006-06-30,21.51,,,,101345283520.02,4872000000.0,5831000000.0,23104000000.0,4767000000.0,2281000000.0,12000000,29427000000.0,2678000000.0,1825000000.0,16355000000.0,899000000.0,1154000000.0,4518000000.0
61,KO.N,2007-06-29,26.155,,,,120829300955.44,5080000000.0,6903000000.0,24088000000.0,2590000000.0,2587000000.0,0,29963000000.0,2911000000.0,2268000000.0,16920000000.0,1407000000.0,1314000000.0,3235000000.0
62,KO.N,2008-07-01,25.5,,,,118463109162.0,5981000000.0,8493000000.0,28857000000.0,4308000000.0,3317000000.0,,43269000000.0,3149000000.0,219000000.0,21744000000.0,1648000000.0,3277000000.0,5919000000.0
63,KO.N,2009-07-01,24.59,,,,113851602082.62,5807000000.0,8326000000.0,31944000000.0,4979000000.0,3090000000.0,,40519000000.0,3521000000.0,493000000.0,20472000000.0,1968000000.0,2781000000.0,6066000000.0
64,KO.N,2010-07-01,25.015,,,,115421742468.57,6824000000.0,9561000000.0,30990000000.0,9213000000.0,3758000000.0,,48671000000.0,3800000000.0,856000000.0,24799000000.0,1993000000.0,5059000000.0,6749000000.0
65,KO.N,2011-07-01,34.045,,,,155875337270.84,11787000000.0,14727000000.0,35136000000.0,11337000000.0,4430000000.0,,72921000000.0,4068000000.0,1295000000.0,31003000000.0,2215000000.0,14041000000.0,8100000000.0
66,KO.N,2012-06-29,39.095,,,,176392698207.53,8584000000.0,14939000000.0,46535000000.0,14029000000.0,4920000000.0,,79974000000.0,4300000000.0,2944000000.0,31635000000.0,2920000000.0,13656000000.0,12871000000.0
67,KO.N,2013-07-01,40.46,,,,180198939235.7,9019000000.0,14476000000.0,48022000000.0,16551000000.0,4759000000.0,,86174000000.0,4595000000.0,3070000000.0,32790000000.0,2780000000.0,14736000000.0,16297000000.0
68,KO.N,2014-07-01,42.29,,,,185872283022.53,8584000000.0,14967000000.0,46843000000.0,20268000000.0,4873000000.0,,90055000000.0,4969000000.0,3504000000.0,33173000000.0,2550000000.0,19154000000.0,16901000000.0
69,KO.N,2015-07-01,39.5,,,,172168682429.5,7098000000.0,14633000000.0,46052000000.0,21675000000.0,4466000000.0,,92023000000.0,5350000000.0,2630000000.0,30320000000.0,2406000000.0,19063000000.0,19130000000.0
70,KO.N,2016-07-01,45.12,,,,195198086381.76,7351000000.0,12571000000.0,44257000000.0,19900000000.0,3941000000.0,,89996000000.0,5741000000.0,2319000000.0,25554000000.0,2553000000.0,28311000000.0,13129000000.0
71,KO.N,2017-06-30,44.85,,,,191624283304.35,6527000000.0,10635000000.0,41901000000.0,22201000000.0,3856000000.0,,87270000000.0,6043000000.0,2247000000.0,23062000000.0,2262000000.0,29684000000.0,12498000000.0
72,KO.N,2018-06-29,43.86,,,,186635817811.44,1248000000.0,8203000000.0,36225000000.0,20675000000.0,3667000000.0,,87896000000.0,6320000000.0,2087000000.0,17072000000.0,1750000000.0,31182000000.0,13205000000.0
73,KO.N,2019-07-01,51.6,,,,220131539727.6,6434000000.0,9598000000.0,34277000000.0,16115000000.0,3685000000.0,,83216000000.0,6644000000.0,436000000.0,16981000000.0,1548000000.0,25376000000.0,13835000000.0
74,KO.N,2020-07-01,44.82,,,,192497030441.46,8920000000.0,12210000000.0,37270000000.0,11175000000.0,3971000000.0,,86381000000.0,6845000000.0,91000000.0,18981000000.0,2054000000.0,27516000000.0,10994000000.0
75,KO.N,2021-07-01,53.96,,,,232658288791.32,7747000000.0,12325000000.0,33014000000.0,10914000000.0,3144000000.0,,87296000000.0,7047000000.0,-529000000.0,19299000000.0,1177000000.0,40125000000.0,2183000000.0
76,KO.N,2022-07-01,64.38,,,,278507880000.0,9771000000.0,11338000000.0,38655000000.0,12625000000.0,3512000000.0,,94354000000.0,7252000000.0,-591000000.0,22999000000.0,1367000000.0,38116000000.0,3307000000.0
77,KO.N,2023-06-30,60.22,,,,260391280000.0,9542000000.0,11247000000.0,43004000000.0,11631000000.0,3487000000.0,,92763000000.0,7616000000.0,581000000.0,24105000000.0,1484000000.0,36377000000.0,2373000000.0
78,KO.N,2024-07-01,63.28,,,,272673520000.0,10714000000.0,10564000000.0,45754000000.0,13663000000.0,3410000000.0,,97703000000.0,7952000000.0,1750000000.0,25941000000.0,1852000000.0,35547000000.0,4557000000.0
79,KO.N,2025-07-01,71.67,,,,308467680000.0,10631000000.0,11485000000.0,47061000000.0,14571000000.0,3569000000.0,,100549000000.0,8359000000.0,1048000000.0,24856000000.0,2064000000.0,42375000000.0,1499000000.0
80,KO.N,2026-07-01,81.29,,,,349748795759.22,13107000000.0,11310000000.0,47941000000.0,15806000000.0,3038000000.0,,104816000000.0,8779000000.0,433000000.0,32169000000.0,2112000000.0,42119000000.0,1551000000.0
81,NESN.S,2000-06-30,19.9828630883163,Switzerland,Developed Europe,Packaged Foods & Meats,78778561050.2479,3147523618.51719,12085272292.7934,49744731870.9767,4194440950.8238,7824801911.70922,,37063891334.4233,978770574.852193,1539781346.82329,15377311030.0591,1962205134.74453,3084517670.73324,
82,NESN.S,2001-06-29,21.2991357680513,,,,83967710733.2032,3419241295.39235,11568322981.3665,48308426991.7467,6292546583.85093,7878881987.57764,,40698136645.9627,983113452.449267,-636027532.302725,18573913043.4783,2072429263.37073,2961490683.22981,
83,NESN.S,2002-07-01,23.4912920210612,,,,93018328068.0437,3965875734.51128,11991081113.6555,50277165538.338,9667349644.4498,8481378811.61866,,56518018560.9256,1262598067.25123,150182092.625558,20280221766.9037,2314466320.73933,5993732674.46065,
84,NESN.S,2003-07-01,20.3739570917759,,,,80674635652.5626,4881571794.46774,12326238053.8662,57541108037.3801,10346799884.1587,9170286707.21112,,63243556327.8309,1603096818.80723,135527508.83636,25209238343.4694,2753789905.73689,7636837532.58037,
85,NESN.S,2004-07-01,26.8528893869057,,,,108356779254.042,4626465608.95276,14062575598.742,65512927379.6966,12199016208.3703,10362873961.7773,,72220788646.0769,2014258727.2199,-254667831.685473,29739537134.1021,2992719343.69566,11341020885.4125,
86,NESN.S,2005-07-01,25.4126176153016,,,,102544994601.265,5337896925.17119,14984182776.8014,68277675667.2327,13428822495.6063,10376977152.8998,,76552724077.3287,2257379759.9274,114481402.110604,34478031634.4464,3249820647.23834,9429701230.22847,
87,NESN.S,2006-06-30,31.413612565445,,,,125885560209.424,6497702900.47756,14457556147.697,73262987226.4587,13241720593.8333,10880091358.9646,,78201751046.8215,2503879078.34267,207450482.40604,36161400837.4572,3323228076.68281,6301484583.17472,
88,NESN.S,2007-06-29,38.1529392500409,,,,152892448174.226,8389084076.24872,16603742613.2633,78656550802.7137,9418089297.43926,11964051214.7078,,83556303348.654,2772927419.16573,1503500260.11809,41850787918.5817,3905745362.23026,5705843729.48129,
89,NESN.S,2008-07-01,45.4251250367755,,,,173978228890.85,8885217917.21582,19466254962.5055,89738281287.6698,8377591530.65726,13604764005.2933,,101774150860.168,3340821911.96658,3733810703.30931,46428760476.4005,4664134487.48582,5407146007.94001,
90,NESN.S,2009-07-01,38.6405959031657,,,,141038175046.555,16717013624.125,19774111913.019,95531352428.4358,6683850407.72331,13432374168.1507,,99554784890.8051,4237868135.87914,7466543531.76869,47590214640.5474,5054304135.81562,5946199268.90993,
91,NESN.S,2010-07-01,48.3383685800604,,,,167492447129.909,9634032414.00615,20858522452.9213,92921111063.3223,5136648961.85418,13101883148.2376,,107113471752.776,4662731261.36259,6209276165.56725,47238049251.5693,4657188089.66293,8658619024.62579,
92,NESN.S,2011-07-01,62.057574327513,,,,204789995280.793,32927832858.4663,22965184788.4306,84554496399.858,17403320835.5651,14064274236.7434,,119594001071.237,5235480216.41784,11404940092.9756,66274236743.4387,4793980047.51544,8016068559.18586,
93,NESN.S,2012-06-29,59.6330275229358,,,,192304587155.963,10742971059.3046,25566339590.4437,94715250905.6977,8519624573.37884,15436220136.5188,,121684087030.717,6725256152.75745,5608720950.43065,60577005119.4539,5691385321.394,6620093856.65529,
94,NESN.S,2013-07-01,66.183472648397,,,,213428462596.551,10917275630.4368,29028945931.1851,95767392142.9818,10154014199.8908,15343528126.7067,,137495357728.017,6631700576.05628,-711949828.461217,66637902785.3632,5975255082.04782,9839432004.3692,14749317312.9437
95,NESN.S,2014-07-01,78.1971830985916,,,,252170276056.338,10813455437.6589,30124327956.9892,99505384545.5587,7899865591.39785,15099686379.9283,,134903673835.125,7074364456.07002,454564626.984963,70088485663.0824,5754939339.26331,11607302867.3835,8112679211.46953
96,NESN.S,2015-07-01,72.3024997363147,,,,230529290159.266,15811917002.8666,28589679106.7297,100204851996.86,8933708882.4062,14581028065.587,,134242027964.993,7506722910.25688,1768668358.71854,70546222714.0127,4837860328.14602,12469570465.7479,5606075847.50025
97,NESN.S,2016-07-01,78.1924737816163,,,,243347489204.195,9434732309.26468,26528249151.5273,92396063101.4852,5794569774.40607,13230185665.8016,,123769215412.258,7232670367.23908,6636365313.94009,62225993212.218,4468645547.75894,11580155719.7045,5933320023.95688
98,NESN.S,2017-06-30,87.0994676964826,,,,271067479386.285,8665073135.14987,27072116329.3378,90875094165.8333,9133425034.3879,13078207899.3908,,129594222833.563,7046021842.5196,-771944154.579054,63460404794.6551,4765739438.53279,10897032815.8774,7054431125.95795
99,NESN.S,2018-06-29,77.6610785699859,,,,237875883659.867,7273806362.19354,31588833008.3137,91064884291.3526,8819665400.80057,13358308529.2005,,136723801703.787,7243312484.20782,3349244265.43149,62563892025.0436,4784489455.95933,19055732320.6405,5878066304.01314
100,NESN.S,2019-07-01,101.985011140369,,,,303507393153.737,10364179731.1393,30523741593.6417,93506682825.4211,10496229875.6878,12323211738.333,,139611779091.094,7285092886.49591,7008987457.05264,58450173221.9279,4571078776.33868,26187079682.0868,9367230487.0593
101,NESN.S,2020-07-01,111.303796129851,,,,331240097282.436,12693404223.3241,29718950196.3216,93187647088.9578,10604463732.1761,13007852862.1616,,132196734862.575,7278397377.63768,9838420134.39185,53766274023.5586,4239188292.83987,23901632568.7125,8320934077.2887
102,NESN.S,2021-07-01,124.902723735409,,,,351601167315.175,13046986895.3008,29194441306.0671,89962558511.3111,9726584566.71563,12940910631.5671,,140128799005.762,8213031318.98433,7267999403.57912,51626934809.626,4654762165.72047,31553496780.0249,5640040673.37024
103,NESN.S,2022-07-01,117.544042531012,,,,323246116960.284,18500264784.117,31073229554.9222,95306185123.8793,15342030256.5227,13548563911.4229,,152534531900.899,8405828678.30835,7165911494.01941,58254768691.0765,5845011192.66305,39993422495.0669,4717167287.87547
104,NESN.S,2023-06-30,120.183178822741,,,,320889087456.718,9718646980.71583,32606014712.2458,98993907498.0703,7233881436.60753,13415188230.2034,,146237559498.053,7986693926.54727,11195839385.8753,45415404586.759,5620460244.18744,46971008221.5491,4134573777.58546
105,NESN.S,2024-07-01,101.772264067346,,,,266643331856.447,12484713800.4854,36205585264.4088,103582247659.696,6953060011.88354,14591800356.5062,,150386215092.097,8720030720.31401,5829689716.45466,42474153297.6827,6908973120.20792,54456327985.7398,2629827688.65122
106,NESN.S,2025-07-01,100.063211125158,,,,257814864728.192,12368563068.5109,37153880070.5467,103814563631.086,8676146384.47972,13872354497.3545,,153509700176.367,8882091964.67117,5316072954.29014,39591049382.7161,6776345238.65586,56985229276.896,5098104056.43739
107,NESN.S,2026-07-01,102.409489682442,,,,263860098356.604,10905168616.8878,41081660986.9999,108037588788.364,7863183137.70037,15075097816.4837,,160483402751.483,9475774213.87718,257146121.487558,41411081660.987,5928847899.64974,58369304556.3549,4407421431.27603
108,MCD.N,2000-06-30,32.9375,United States of America,North America,Restaurants,43500656050.625,1947900000.0,16324500000.0,13259300000.0,419500000.0,708100000.0,,20983200000.0,264700000.0,891500000.0,9772400000.0,1867800000.0,5632400000.0,1073100000.0
109,MCD.N,2001-06-29,27.06,,,,34996345272.9,1977300000.0,17047600000.0,14243000000.0,421700000.0,796500000.0,,21683500000.0,280700000.0,2023400000.0,9319400000.0,1945100000.0,7843900000.0,275500000.0
110,MCD.N,2002-07-01,28.1,,,,35835050751.0,1636600000.0,17289500000.0,14870000000.0,418100000.0,881900000.0,,22534500000.0,287700000.0,1068100000.0,9595100000.0,1906200000.0,8555500000.0,184900000.0
111,MCD.N,2003-07-01,21.94,,,,27916521381.2,992100000.0,18583400000.0,15405700000.0,330400000.0,855300000.0,,23970500000.0,297400000.0,670200000.0,10379300000.0,2003800000.0,9703600000.0,300000.0
112,MCD.N,2004-07-01,26.31,,,,33051774930.51,1508200000.0,19924700000.0,17140500000.0,492800000.0,734500000.0,,25838000000.0,503500000.0,391000000.0,12072400000.0,1307400000.0,9342500000.0,
113,MCD.N,2005-07-01,27.94,,,,34926360845.64,2278500000.0,20703100000.0,18594000000.0,1379800000.0,745500000.0,,27837500000.0,695000000.0,621000000.0,14284300000.0,1419300000.0,8357300000.0,0.0
114,MCD.N,2006-06-30,33.6,,,,41204583369.6,2602200000.0,19573300000.0,19117300000.0,4260600000.0,793900000.0,,29988800000.0,842000000.0,1202000000.0,15146100000.0,1606800000.0,8934300000.0,544000000.0
115,MCD.N,2007-06-29,50.76,,,,60601127537.16,3544200000.0,19438100000.0,20895200000.0,2128100000.0,806900000.0,,28974500000.0,1216500000.0,2959400000.0,15458300000.0,1741900000.0,8389900000.0,0.0
116,MCD.N,2008-07-01,57.29,,,,64432806286.56,2395100000.0,20984700000.0,22786600000.0,1981300000.0,1053800000.0,,29391700000.0,1765600000.0,3943000000.0,15317500000.0,1946600000.0,7310000000.0,1126600000.0
117,MCD.N,2009-07-01,58.22,,,,63538300413.02,4313200000.0,20254500000.0,23522400000.0,2063400000.0,931200000.0,,28461500000.0,1823400000.0,3919300000.0,13480700000.0,2135700000.0,10186000000.0,0.0
118,MCD.N,2010-07-01,66.71,,,,71766423406.93,4551000000.0,21531500000.0,22744700000.0,1796000000.0,1060400000.0,,30224900000.0,2235500000.0,2797400000.0,14168500000.0,1952100000.0,10560300000.0,
119,MCD.N,2011-07-01,85.66,,,,88369531563.3,4946300000.0,22060600000.0,24074600000.0,2387000000.0,1179100000.0,,31975200000.0,2408100000.0,2698500000.0,14758800000.0,2135500000.0,11497000000.0,
120,MCD.N,2012-06-29,88.53,,,,89968159226.4,5503100000.0,22834500000.0,27006000000.0,2335700000.0,1334700000.0,,32989900000.0,2609700000.0,3363100000.0,14522500000.0,2729800000.0,12133800000.0,
121,MCD.N,2013-07-01,99.82,,,,99784638864.82,5464800000.0,24677200000.0,27567000000.0,2469400000.0,1375300000.0,,35386500000.0,2896600000.0,2615100000.0,15293600000.0,3049200000.0,13632500000.0,
122,MCD.N,2014-07-01,101.0,,,,99174858391.0,5585900000.0,25747300000.0,28105700000.0,2814700000.0,1319800000.0,,36626300000.0,3114600000.0,1777800000.0,16009700000.0,2824700000.0,14129800000.0,
123,MCD.N,2015-07-01,95.76,,,,90187748295.12,4757800000.0,24557500000.0,27441300000.0,2215800000.0,1214400000.0,,34227400000.0,3216100000.0,3198600000.0,12853400000.0,2583400000.0,14935700000.0,
124,MCD.N,2016-07-01,120.4,,,,102744783355.2,4529300000.0,23117600000.0,25413000000.0,7690000000.0,1298700000.0,,37938700000.0,3230300000.0,6099200000.0,7087900000.0,1813900000.0,24122100000.0,
125,MCD.N,2017-06-30,153.16,,,,124059081247.08,4686500000.0,21257600000.0,24621900000.0,1367800000.0,1474100000.0,,31023900000.0,3058200000.0,11171000000.0,-2204300000.0,1821100000.0,25878500000.0,
126,MCD.N,2018-06-29,156.69,,,,123029446492.62,5192300000.0,22448300000.0,22820400000.0,2463800000.0,1976200000.0,,33803700000.0,3089200000.0,4685700000.0,-3268000000.0,1853700000.0,29536400000.0,
127,MCD.N,2019-07-01,206.3,,,,156673333096.2,5924300000.0,22842700000.0,21257900000.0,1037600000.0,2441500000.0,,32811200000.0,3255900000.0,5207700000.0,-6258400000.0,2741700000.0,31075300000.0,
128,MCD.N,2020-07-01,184.66,,,,137405970235.24,6025400000.0,37421200000.0,21364400000.0,912500000.0,2224200000.0,,47510800000.0,3581900000.0,4976200000.0,-8210300000.0,2393700000.0,34118100000.0,
129,MCD.N,2021-07-01,232.27,,,,173458974696.25,4730500000.0,38785900000.0,19207800000.0,3449100000.0,2110300000.0,,52626800000.0,3752900000.0,907800000.0,-7824900000.0,1640800000.0,35196800000.0,
